"longitude","latitude","environment.2017_land_distance_inv","environment.2017_mean_depth_inv","environment.2017_net_primary_production","environment.2017_sea.bottom_dissolved_oxygen","fishing.activity.2017_total_fishing","species.richness.2017","stocks.richness.2017","thermohalinity_2017","distance_class_interpretation","classification"
3.22,38.03,-0.556351544,-0.398913141,-0.210284015,-0.057998863,-0.415254836,-0.772725465,-0.896862741,0.785118015,3.41567292507839e-05,0
3.72,38.03,-0.565519107,-0.398670667,-0.20426415,-0.030677952,-0.417853056,-0.754271735,-0.896862741,0.722189587,3.38106937491849e-05,0
4.22,38.03,-0.586641641,-0.398532937,-0.20349784,-0.022946079,-0.420594219,-0.778876708,-0.94344193,0.70171617,3.35254743818441e-05,0
4.72,38.03,-0.599099254,-0.399033395,-0.195943135,-0.034118752,-0.418929561,-0.778876708,-0.94344193,0.719920719,3.36557501698496e-05,0
5.22,38.03,-0.586641641,-0.399985352,-0.162535715,-0.052567486,-0.420552563,-0.729666762,-0.94344193,0.71495772,3.33127953311648e-05,0
5.72,38.03,-0.565519107,-0.400396111,-0.153271064,-0.046444628,-0.420041533,-0.680456816,-0.94344193,0.631285903,3.26772646444958e-05,0
6.22,38.03,-0.556351544,-0.40042412,-0.151958421,-0.053648367,-0.420625201,-0.66815433,-0.850283552,0.634037195,3.33612424691214e-05,0
6.72,38.03,-0.556351544,-0.400410116,-0.168113888,-0.076673182,-0.420652325,-0.711213032,-0.94344193,0.64208794,3.28114520031875e-05,0
7.22,38.03,-0.556351544,-0.400184655,-0.184540475,-0.082857437,-0.420408436,-0.741969249,-0.94344193,0.649887445,3.29921036033912e-05,0
7.72,38.03,-0.54618617,-0.399769498,-0.197082921,-0.045159813,-0.412116363,-0.778876708,-0.896862741,0.595994264,3.33063294739295e-05,0
8.22,38.03,-0.489173097,-0.394255553,-0.220505448,0.02991819,-0.335649434,-0.723515519,-0.757125175,0.392084161,3.36469819208932e-05,0
8.72,38.03,-0.450693213,-0.381540066,-0.237327181,-0.049035276,-0.126956223,-0.729666762,-0.757125175,0.210132112,3.35507191833983e-05,0
9.22,38.03,-0.489173097,-0.363418619,-0.254535343,-0.265644584,-0.165882338,-0.723515519,-0.663966797,0.146485793,3.3919741827923e-05,0
9.72,38.03,-0.543469549,-0.323536065,-0.300326371,-0.373241012,0.069946394,-0.66815433,-0.57080842,0.011482718,3.49684519825857e-05,0
10.22,38.03,-0.551403485,-0.275810309,-0.31500418,-0.401164189,-0.184575093,-0.662003086,-0.710545986,-0.082463629,3.34597276076213e-05,0
10.72,38.03,-0.556351544,-0.233633915,-0.312909025,-0.352903308,0.069475316,-0.618944384,-0.337912476,-0.06257241,3.73036470903986e-05,0
11.22,38.03,-0.54618617,-0.2655838,-0.286730481,-0.395531599,0.189505693,-0.508222005,-0.198174909,-0.001263877,3.88298371038761e-05,0
11.72,38.03,-0.489173097,-0.294360803,-0.247555816,-0.401969592,0.371702502,-0.323684708,0.081300223,0.091335928,4.3316623798201e-05,0
12.22,38.03,-0.410355664,-0.304677242,-0.253772436,0.099434659,0.670539089,-0.280626005,-0.477650042,0.028251944,3.758215185053e-05,0
13.72,38.03,0.704473162,-0.320868154,-0.345517596,-0.35453081,0.858635662,0.137658536,0.314196167,0.179886881,0.0416561317735466,0
14.22,38.03,0.704473162,-0.329925811,-0.343032381,-0.306763193,0.096765441,0.08844859,0.22103779,0.165321124,8.50314995921903e-05,0
16.22,38.03,2.473778614,-0.239395311,-0.090786394,-0.242159317,-0.161375374,0.722026645,0.640250489,-0.70790029,0.999406853175134,0
16.72,38.03,0.635539194,-0.342928332,-0.180957598,-0.312989575,0.080282781,0.383708266,0.407354545,-0.170986909,0.841500497867549,0
17.22,38.03,-0.410355664,-0.371168072,-0.195336078,-0.412220204,-0.418208118,-0.686608059,-0.710545986,-0.055643144,3.14239736768089e-05,0
17.72,38.03,-0.489173097,-0.391804885,-0.205722111,-0.412235838,-0.420233596,-0.754271735,-0.896862741,-0.020657601,3.11326452520604e-05,0
18.22,38.03,-0.54618617,-0.398913141,-0.205079184,-0.369411333,-0.420652325,-0.778876708,-0.896862741,-0.024619462,3.14910820572401e-05,0
18.72,38.03,-0.577698835,-0.405903806,-0.199759649,-0.325687117,-0.420652325,-0.778876708,-0.94344193,-0.034525083,3.14568487211076e-05,0
19.22,38.03,-0.522130683,-0.406286209,-0.232836522,-0.321070148,-0.420294196,-0.705061789,-0.803704363,-0.056149873,3.17942395870102e-05,0
19.72,38.03,-0.410355664,-0.403297816,-0.254015285,-0.315689136,-0.405013691,-0.600490654,-0.757125175,-0.058656684,3.14445868069287e-05,0
20.22,38.03,0.635539194,-0.385144193,-0.202996066,-0.302319698,-0.199139465,-0.231416059,-0.337912476,-0.206017913,2.76529177627792e-05,0
20.72,38.03,0.959934366,0.752509211,-0.096397403,1.38724762,0.454665742,1.349453457,1.245779943,-0.901280039,0.999625931947948,1
21.22,38.03,0.959934366,2.526997839,0.228172965,2.352339922,1.742286579,1.07264751,1.385517509,-1.708470276,0.999568674989771,1
24.22,38.03,1.066376551,0.500290071,0.258065056,0.499935892,0.544818807,2.450525999,1.897888586,-1.073939601,0.999646804481738,1
24.72,38.03,0.635539194,-0.18907375,0.178275383,-1.571691715,-0.35680683,1.164916159,1.338938321,-0.815230674,0.999594397176405,1
25.22,38.03,-0.410355664,-0.239395311,0.233356125,-2.488778985,-0.413143768,0.35295205,0.733408866,-1.087371196,0.000149373824737205,0
25.72,38.03,0.635539194,-0.156309175,0.205542547,-1.516732435,0.041996323,1.10955497,1.199200754,-1.195323103,0.999586657609073,1
26.22,38.03,0.865319125,0.168473877,0.019681761,0.899209607,1.486078908,2.118358863,1.711571831,-1.631962158,0.999632316801814,1
26.72,38.03,1.669548855,0.557072904,0.65673046,-0.252622592,0.193141148,2.050695187,1.804730208,-1.838915175,0.999611376848359,1
-1.28,37.53,6.494927379,1.006062249,0.039234095,-0.05656099,0.720335782,-0.932657789,-0.94344193,16.0467306,5.00216892647979e-05,0
-0.78,37.53,1.187011023,0.831181159,0.101526526,0.900945638,2.375692109,1.933821566,1.618413453,-0.6346811,0.99967090658955,1
-0.28,37.53,-0.390063914,-0.249059674,-0.044848631,-0.217210711,0.785453432,1.201823619,1.525255076,0.640882383,0.99963667248097,1
0.22,37.53,-0.491381518,-0.369892623,-0.213016614,-0.115899159,-0.355020272,-0.637398113,-0.757125175,0.744983676,3.46788636222665e-05,0
0.72,37.53,-0.547516932,-0.395768847,-0.230140473,-0.047649864,-0.41720468,-0.766574222,-0.896862741,0.837652305,3.43616727210306e-05,0
1.22,37.53,-0.543469549,-0.397878314,-0.223489507,-0.078905347,-0.420652325,-0.797330438,-0.896862741,0.86149393,3.45935526740308e-05,0
1.72,37.53,-0.543469549,-0.398332476,-0.23583138,-0.066191232,-0.419516206,-0.791179195,-0.896862741,0.85416413,3.45353483543238e-05,0
2.22,37.53,-0.543469549,-0.399551444,-0.247175875,-0.088247632,-0.418307772,-0.809632924,-0.94344193,0.840166887,3.41446577417481e-05,0
2.72,37.53,-0.543469549,-0.399667994,-0.238040209,-0.131089797,-0.420652325,-0.815784168,-0.94344193,0.829099524,3.41188087522713e-05,0
3.22,37.53,-0.543469549,-0.39949288,-0.225393309,-0.148292443,-0.420652325,-0.797330438,-0.896862741,0.818040985,3.44086741687875e-05,0
3.72,37.53,-0.543469549,-0.399595194,-0.201352459,-0.138273282,-0.420652325,-0.803481681,-0.94344193,0.785991582,3.38117642621617e-05,0
4.22,37.53,-0.543469549,-0.399448899,-0.17251129,-0.119342651,-0.420652325,-0.729666762,-0.896862741,0.736532402,3.36269714167508e-05,0
4.72,37.53,-0.543469549,-0.399580611,-0.1538217,-0.095343033,-0.420652325,-0.680456816,-0.850283552,0.729563012,3.37830027775665e-05,0
5.22,37.53,-0.543469549,-0.399638944,-0.145753469,-0.083057651,-0.420652325,-0.662003086,-0.850283552,0.720606015,3.36494236527944e-05,0
5.72,37.53,-0.491381518,-0.399841719,-0.155868568,-0.082643263,-0.420652325,-0.662003086,-0.803704363,0.686879938,3.36497790705611e-05,0
6.22,37.53,-0.453617681,-0.399726095,-0.140644418,-0.092592311,-0.420652325,-0.588188167,-0.710545986,0.687265777,3.40422561468328e-05,0
6.72,37.53,-0.453617681,-0.399956648,-0.14608386,-0.103499323,-0.420652325,-0.600490654,-0.757125175,0.743686963,3.39159227349115e-05,0
7.22,37.53,-0.453617681,-0.399985352,-0.16149459,-0.097902832,-0.420652325,-0.662003086,-0.850283552,0.790814989,3.35224686271077e-05,0
7.72,37.53,-0.453617681,-0.399522162,-0.176208339,-0.061205491,-0.420652325,-0.705061789,-0.850283552,0.807317317,3.37883733386551e-05,0
8.22,37.53,-0.491381518,-0.39718654,-0.192709133,0.055377613,-0.419693468,-0.723515519,-0.803704363,0.748439668,3.42186195911596e-05,0
8.72,37.53,-0.447709044,-0.357535118,-0.190696111,-0.025989557,-0.378189172,-0.372894654,-0.337912476,0.230589127,3.67484453749983e-05,0
9.22,37.53,-0.417833977,-0.099266853,-0.188711331,0.236922874,-0.01888981,0.076146104,0.733408866,-0.053760674,0.000188586039373849,0
9.72,37.53,-0.417833977,-0.170261917,-0.213360056,0.24148471,-0.224667735,0.193019726,0.96630481,0.034847159,0.000360541939761714,0
10.22,37.53,-0.447709044,-0.121839757,-0.221212705,0.5486094,-0.33733883,0.063843617,0.873146433,-0.094239699,0.000160300773545731,0
10.72,37.53,-0.453617681,-0.024352272,-0.239336645,0.44218138,-0.143423132,-0.003820058,0.640250489,-0.209711106,0.000134582759153626,0
11.22,37.53,-0.453617681,-0.187975035,-0.237367883,0.107263433,-0.11128083,-0.022273788,0.407354545,-0.004136339,7.34143435544813e-05,0
11.72,37.53,-0.414137322,-0.174000534,-0.222324368,0.47002978,0.913870495,0.039238644,0.5936713,-0.200361172,0.00821296642625013,0
12.22,37.53,0.572871917,0.398010625,-0.190692937,1.613985272,1.449954735,0.869656483,0.779988055,-0.957271691,0.999601056397881,1
12.72,37.53,3.392898338,2.31502074,-0.060669061,1.406128442,2.39905237,0.986530105,1.012883999,-1.833399868,0.999626472137916,1
15.22,37.53,1.669548855,-0.30975427,-0.11303399,-0.281774778,0.059546465,1.004983835,1.012883999,-0.042090513,0.999538462758828,1
15.72,37.53,0.635539194,-0.370280118,-0.137351689,-0.374633692,-0.395069734,0.63590924,0.826567244,0.015191552,0.997558002320342,0
16.22,37.53,0.572871917,-0.371459156,-0.127875087,-0.369436355,0.029149584,0.586699294,0.779988055,0.020076434,0.99867871705764,0
16.72,37.53,-0.414137322,-0.385958189,-0.161251032,-0.407190712,-0.358228638,-0.532826978,-0.524229231,0.176148756,3.31399146969394e-05,0
17.22,37.53,-0.491381518,-0.38905804,-0.168564449,-0.405352002,-0.410007735,-0.575885681,-0.617387608,0.148879942,3.27150136770563e-05,0
17.72,37.53,-0.547516932,-0.399566028,-0.179067689,-0.365000753,-0.415383499,-0.674305573,-0.850283552,0.141823074,3.16853319034557e-05,0
18.22,37.53,-0.586641641,-0.400480022,-0.180876303,-0.332488558,-0.416929755,-0.711213032,-0.896862741,0.115737328,3.16884942573831e-05,0
18.72,37.53,-0.588315401,-0.405672443,-0.186327974,-0.287245782,-0.420175632,-0.772725465,-0.94344193,0.130349224,3.17108269553927e-05,0
19.22,37.53,-0.547516932,-0.405123838,-0.225378906,-0.275771919,-0.420387751,-0.797330438,-0.896862741,0.117103859,3.19798042739037e-05,0
19.72,37.53,-0.491381518,-0.406224752,-0.269712346,-0.269221815,-0.417469506,-0.717364276,-0.803704363,0.068638309,3.21155983200801e-05,0
20.22,37.53,-0.414137322,-0.397719404,-0.214294801,-0.255276699,-0.233028391,-0.514373248,-0.617387608,0.003366998,3.26028650260459e-05,0
20.72,37.53,0.780663351,-0.34399001,-0.163327707,0.34930076,-0.248689217,-0.059181248,-0.291333287,-0.354604424,4.07299015931351e-05,0
21.22,37.53,1.066376551,-0.197531181,-0.012402902,0.671052476,0.300941642,1.37405843,1.106042377,-0.996983128,0.999577584602767,1
23.72,37.53,0.865319125,0.61149581,0.519176469,-0.867507302,1.169912314,2.007636485,1.851309397,-1.122374599,0.999648142924859,1
24.22,37.53,0.704473162,0.449622449,0.310745334,0.384467845,1.738947272,2.475130972,1.944467775,-0.944944103,0.999671259224051,1
24.72,37.53,0.704473162,0.265047252,0.190276946,0.684052358,0.022607598,2.315198647,1.991046963,-0.958504322,0.999647148903324,1
25.22,37.53,0.635539194,-0.080122154,0.185409168,-0.923859513,-0.274057591,2.302896161,1.851309397,-0.994097885,0.999624779924507,1
25.72,37.53,-0.414137322,-0.270225532,0.055190697,-2.370392597,-0.379984412,0.266834645,0.733408866,-1.028590147,8.72985562384976e-05,0
26.22,37.53,0.704473162,-0.254604984,-0.114627799,-1.910917977,-0.368236012,0.506733131,0.314196167,-0.935401883,0.0209875728431489,0
26.72,37.53,0.780663351,-0.04700955,0.479962568,0.739508958,1.059135344,2.35825735,1.804730208,-1.216718209,0.999640032377878,1
-1.78,37.03,1.888884255,-0.224749405,-0.002423264,-0.610522755,0.821460853,1.706225565,1.432096698,0.044231278,0.999551378625758,1
-1.28,37.03,0.572871917,-0.373624874,-0.016554452,-0.152109835,0.385120725,1.041891294,1.245779943,0.766162339,0.999589459447087,1
-0.78,37.03,-0.390063914,-0.391241118,-0.038438195,-0.197199912,-0.204716817,0.057692374,0.267616979,0.793133912,5.33222883837759e-05,0
-0.28,37.03,-0.491381518,-0.39626861,-0.135238111,-0.168485957,-0.291570634,-0.569734438,-0.617387608,0.75340445,3.61715338878384e-05,0
0.22,37.03,-0.501871476,-0.398098682,-0.221369275,-0.196008647,-0.415285531,-0.778876708,-0.896862741,0.72916936,3.36973910620719e-05,0
0.72,37.03,-0.447709044,-0.398394281,-0.213429177,-0.237060332,-0.420652325,-0.754271735,-0.757125175,0.785425895,3.49183289645228e-05,0
1.22,37.03,-0.417833977,-0.398867887,-0.190588823,-0.245438133,-0.420652325,-0.680456816,-0.710545986,0.856165146,3.53235164073223e-05,0
1.72,37.03,-0.417833977,-0.399078301,-0.179281297,-0.239639839,-0.420652325,-0.637398113,-0.757125175,0.876223618,3.47414396153247e-05,0
2.22,37.03,-0.417833977,-0.399063371,-0.166028372,-0.165164068,-0.420652325,-0.588188167,-0.663966797,0.868800226,3.54214929781797e-05,0
2.72,37.03,-0.417833977,-0.398685829,-0.091855113,-0.128106885,-0.420652325,-0.249869789,0.174458601,0.858744003,4.67401083933472e-05,0
3.22,37.03,-0.417833977,-0.397153901,0.002480184,-0.112613005,-0.420652325,-0.114542437,0.407354545,0.816806066,5.1959701974864e-05,0
3.72,37.03,-0.417833977,-0.393670953,0.100026444,-0.078117939,-0.420652325,-0.065332491,0.174458601,0.765850369,4.80649734736176e-05,0
4.22,37.03,-0.417833977,-0.392396198,0.141863045,-0.08396061,-0.420652325,-0.059181248,0.034721035,0.74970986,4.50248358435827e-05,0
4.72,37.03,-0.417833977,-0.393169222,0.069733028,-0.064626938,-0.420652325,-0.132996167,-0.011858154,0.780517669,4.39933344533566e-05,0
5.22,37.03,-0.417833977,-0.395925095,0.018290671,-0.049354717,-0.420652325,-0.145298653,0.22103779,0.8306243,4.88981408848529e-05,0
5.72,37.03,-0.417833977,-0.395382161,0.067174846,-0.041257423,-0.420652325,-0.096088707,0.127879412,0.856579136,4.75926790077836e-05,0
6.22,37.03,0.635539194,-0.389172853,0.168610519,-0.05139488,-0.420652325,0.918866429,1.199200754,0.677068723,0.999418182888821,0
6.72,37.03,0.635539194,-0.378051678,0.130661359,0.02235495,-0.420652325,0.765085348,1.245779943,0.800201836,0.998913784940983,0
7.22,37.03,0.704473162,-0.374316996,0.175311034,0.477587441,-0.420652325,0.814295294,1.199200754,0.592429782,0.999406321950377,0
7.72,37.03,0.572871917,-0.372719212,0.054682287,0.119574664,-0.420652325,0.568245564,1.199200754,0.773923784,0.989729414953916,0
8.22,37.03,-0.394317842,-0.334303078,-0.077404809,0.240046025,-0.420652325,0.377557023,0.919725621,0.518463692,0.000220013669556663,0
8.72,37.03,0.572871917,0.115758477,-0.15907952,0.664255109,-0.420652325,0.592850537,0.500512922,-0.289729155,0.999261498385453,0
10.22,37.03,0.959934366,1.785077991,0.087280225,2.532981246,-0.414898159,0.88195897,1.338938321,-1.332816193,0.999595980326624,1
10.72,37.03,0.572871917,0.296512883,0.033239134,1.622657315,-0.358972865,1.964577782,1.897888586,-0.541816128,0.999638867674355,1
11.22,37.03,0.635539194,0.045619075,-0.163658971,0.795012714,0.035546492,0.968076375,1.152621565,-0.131925477,0.999629487944377,1
11.72,37.03,-0.417833977,-0.04700955,-0.23234815,0.795391185,0.205755711,-0.12069368,0.407354545,-0.363646131,0.000112472182725842,0
12.22,37.03,-0.453617681,0.777629077,-0.213567576,1.249552115,0.988306762,-0.089937464,0.547092111,-0.888290365,0.999491534360022,1
12.72,37.03,-0.390063914,0.181573967,-0.09371665,0.341642769,6.205841748,1.09110124,1.618413453,-0.648381747,0.999672352139213,1
13.22,37.03,0.704473162,-0.052293752,0.029952431,0.531429455,4.486485768,2.481282215,1.991046963,-0.889425511,0.999683446616915,1
13.72,37.03,2.152086716,0.380166142,0.135710101,0.823100444,1.961239594,1.82925043,1.571834264,-1.637359757,0.999627037436979,1
14.22,37.03,6.494927379,2.31502074,0.230500653,1.97972874,0.229913714,0.771236591,0.733408866,-2.466210611,0.999623801931966,1
15.72,37.03,-0.304469623,-0.392855105,-0.178954424,-0.383066848,-0.412660527,-0.526675735,-0.617387608,0.299406591,3.20927928076013e-05,0
16.22,37.03,-0.453617681,-0.399638944,-0.222818584,-0.356634113,-0.389691547,-0.785027951,-0.850283552,0.352334305,3.24034539671968e-05,0
16.72,37.03,-0.491381518,-0.400466018,-0.201226109,-0.352191036,-0.407114874,-0.735818005,-0.896862741,0.337153739,3.19496973098689e-05,0
17.22,37.03,-0.54882986,-0.402931963,-0.145441383,-0.338501602,-0.417043815,-0.575885681,-0.757125175,0.338399257,3.25764999830522e-05,0
17.72,37.03,-0.587483023,-0.403950239,-0.149783186,-0.313792144,-0.420157424,-0.618944384,-0.803704363,0.316847419,3.24805403493332e-05,0
18.22,37.03,-0.609719786,-0.406255538,-0.172692867,-0.288596699,-0.418491259,-0.698910546,-0.850283552,0.310633366,3.25501205356609e-05,0
18.72,37.03,-0.609719786,-0.408005056,-0.208507341,-0.276244506,-0.419762823,-0.766574222,-0.94344193,0.274305996,3.21544889022019e-05,0
19.22,37.03,-0.587483023,-0.406204266,-0.245456962,-0.268910464,-0.415319168,-0.828086654,-0.94344193,0.206525835,3.22501615414816e-05,0
19.72,37.03,-0.54882986,-0.407143376,-0.282491257,-0.263634679,-0.415164205,-0.766574222,-0.94344193,0.112081888,3.19336190913701e-05,0
20.22,37.03,-0.491381518,-0.406710279,-0.255681848,-0.251085003,-0.416833437,-0.643549357,-0.803704363,0.055899848,3.19186867561742e-05,0
20.72,37.03,-0.453617681,-0.394292705,-0.204321624,-0.209705256,-0.414334567,-0.508222005,-0.663966797,0.069239781,3.22968267547964e-05,0
21.22,37.03,-0.390063914,-0.359346441,-0.081221435,-0.142345898,-0.25280698,0.463674429,0.873146433,0.146683041,0.000899036728654766,0
23.22,37.03,0.780663351,-0.0649038,0.348838739,-0.497607677,-0.332093379,2.370559836,1.991046963,-0.719743619,0.999623850817213,1
23.72,37.03,0.572871917,-0.208272732,0.090816358,-0.722314746,-0.332594614,2.247534971,1.851309397,-0.55301882,0.999623675464313,1
24.22,37.03,0.572871917,-0.221477797,0.063702987,-0.397974568,-0.384533911,2.210627512,1.851309397,-0.774887185,0.999626101056989,1
24.72,37.03,0.572871917,0.155913944,0.132058559,0.543928052,0.070549131,2.333652377,1.991046963,-1.017271729,0.999647009081382,1
25.72,37.03,0.635539194,0.178246457,-0.025551368,0.82024689,-0.046591255,2.050695187,1.804730208,-0.968009499,0.999640338611176,1
26.22,37.03,-0.417833977,-0.157699669,-0.198334554,0.060192099,-0.331905425,-0.360592167,-0.57080842,-0.852840012,4.17868377402752e-05,0
26.72,37.03,0.572871917,0.357522059,-0.079198427,1.877098911,1.250696317,1.62010816,1.571834264,-1.36121413,0.999589046878713,1
27.22,37.03,0.865319125,2.687412882,0.107353766,2.205687926,3.197789054,0.974227618,1.059463188,-1.790554366,0.99957889064626,1
-4.28,36.53,1.888884255,0.053931833,0.270957874,-0.826905941,2.823633388,1.995333998,1.897888586,-0.16780348,0.999611443368249,1
-3.78,36.53,1.669548855,-0.195988953,0.158628322,-1.534804646,0.714974889,1.343302213,1.571834264,0.393035325,0.999548381729233,1
-3.28,36.53,1.669548855,-0.244179634,0.116336323,-1.362434385,0.322965595,1.515537024,1.664992642,0.335459102,0.999561694875151,1
-2.78,36.53,1.669548855,-0.041579632,0.112273117,-0.721082707,0.632443563,2.09375389,1.711571831,-0.454961362,0.999582341387382,1
-2.28,36.53,1.187011023,-0.112807447,0.084676976,-0.274877794,0.075679516,2.247534971,1.75815102,0.364683379,0.999600949279615,1
-1.78,36.53,0.572871917,-0.324360246,0.012063723,-0.385657933,0.563347809,1.60165443,1.711571831,0.64177435,0.999606454801109,1
-1.28,36.53,-0.394317842,-0.391135332,-0.058717566,-0.233305435,-0.335303754,-0.188357356,-0.058437343,0.800039095,4.23756945835494e-05,0
-0.78,36.53,-0.493551838,-0.397251817,-0.097328092,-0.362004324,-0.348672842,-0.502070762,-0.477650042,0.800835643,3.77735373136024e-05,0
-0.28,36.53,-0.493551838,-0.397559336,-0.108541291,-0.328424553,-0.417804278,-0.551280708,-0.57080842,0.772123157,3.6369357759831e-05,0
0.22,36.53,-0.394317842,-0.396989551,-0.10033197,-0.265077566,-0.420652325,-0.354440924,-0.105016532,0.735354898,4.07096535628889e-05,0
0.72,36.53,-0.152277725,-0.391618429,-0.064968656,-0.240861884,-0.420652325,0.063843617,0.22103779,0.683580452,4.76233396073168e-05,0
1.22,36.53,0.635539194,-0.384001845,-0.030372705,-0.278226275,-0.420620949,0.86350524,1.106042377,0.675540636,0.999122858857586,0
11.22,36.53,0.635539194,1.082206677,-0.170728258,1.944459735,-0.267658405,0.512884375,0.500512922,-1.043059854,0.999596644672639,1
11.72,36.53,-0.417833977,-0.155608719,-0.262192048,0.113889461,0.743214776,-0.034576275,0.22103779,0.157660291,9.26027878120166e-05,0
12.22,36.53,0.572871917,-0.297793057,-0.294485345,-0.540121677,0.18856465,0.193019726,0.267616979,0.18557322,0.00017355687514532,0
12.72,36.53,-0.417833977,-0.263438569,-0.259780059,-0.656168828,0.426687327,-0.305230978,-0.105016532,0.038272828,3.78511833072185e-05,0
13.22,36.53,-0.444663381,-0.294360803,-0.175180369,-0.862830643,0.255903285,0.272985888,0.360775356,0.170966233,7.12985293599074e-05,0
13.72,36.53,-0.394317842,-0.252792503,-0.078836884,-0.613656555,0.696284753,1.232579835,1.618413453,0.021379653,0.999644408474366,1
14.22,36.53,0.572871917,-0.211494224,0.023041827,0.432749423,2.383552947,2.235232485,1.944467775,-0.622061176,0.999670675283737,1
14.72,36.53,1.669548855,0.790589817,0.038822803,0.657487661,1.103315951,1.386360916,1.711571831,-1.2714495,0.999644101130701,1
15.22,36.53,0.780663351,-0.172765825,-0.065059195,0.166610479,1.886045734,1.294092267,1.338938321,-0.570678365,0.999638807487077,1
15.72,36.53,-0.394317842,-0.400099471,-0.187184661,-0.332113241,-0.402375017,-0.415953356,-0.617387608,0.389341661,3.27374737395217e-05,0
16.22,36.53,-0.505826704,-0.404692708,-0.307109108,-0.305704667,-0.369336413,-0.828086654,-0.896862741,0.438107663,3.30649876512818e-05,0
16.72,36.53,-0.566602153,-0.40578853,-0.349989859,-0.300600988,-0.419762105,-0.840389141,-0.94344193,0.423892323,3.29816083668429e-05,0
17.22,36.53,-0.588315401,-0.406898587,-0.294239315,-0.29745901,-0.42042921,-0.840389141,-0.94344193,0.41279911,3.28961471112904e-05,0
17.72,36.53,-0.610331808,-0.407489669,-0.289669689,-0.279052827,-0.419182008,-0.803481681,-0.94344193,0.372903354,3.27627891556322e-05,0
18.22,36.53,-0.629155069,-0.40941731,-0.28583879,-0.273408713,-0.394545913,-0.791179195,-0.94344193,0.353392658,3.28338296289866e-05,0
18.72,36.53,-0.629155069,-0.409866726,-0.260544724,-0.273575524,-0.419172823,-0.772725465,-0.896862741,0.310537165,3.2796591353051e-05,0
19.22,36.53,-0.610331808,-0.406888749,-0.276255438,-0.267443159,-0.418530906,-0.815784168,-0.94344193,0.237501662,3.24675832511882e-05,0
19.72,36.53,-0.588315401,-0.406101258,-0.327487859,-0.259143546,-0.420422106,-0.815784168,-0.94344193,0.171481971,3.2472554155078e-05,0
20.22,36.53,-0.566602153,-0.40312791,-0.303973512,-0.246793105,-0.420174,-0.803481681,-0.896862741,0.124570178,3.24447161602758e-05,0
20.72,36.53,-0.527078655,-0.404020146,-0.215891798,-0.211606046,-0.419572034,-0.717364276,-0.850283552,0.116530646,3.19999540301635e-05,0
21.22,36.53,-0.417833977,-0.407084928,-0.115235132,-0.17950168,-0.406246307,-0.169903626,-0.105016532,0.242307382,3.92985642564194e-05,0
21.72,36.53,0.780663351,-0.378522622,0.004066263,-0.159370296,-0.36910483,0.291439618,0.22103779,-0.212621571,0.00134847863246826,0
22.22,36.53,1.066376551,-0.319233797,0.080852312,-0.141807564,-0.357482707,1.417117132,1.199200754,-0.077984502,0.999582687115051,1
22.72,36.53,1.669548855,-0.225151599,0.061149344,-0.152452473,-0.420652325,1.626259403,1.478675887,-0.567787957,0.999546610462717,1
23.22,36.53,0.704473162,-0.189619577,-0.00274138,-0.669027955,-0.271156065,2.062997674,1.711571831,-0.539146399,0.999620128700512,1
23.72,36.53,-0.417833977,-0.236555295,-0.046033077,-0.690100527,-0.41702828,1.177218646,1.525255076,-0.514561062,0.999598347933501,1
24.22,36.53,0.572871917,-0.202534252,-0.011055374,-0.402152564,-0.405755747,2.056846431,1.804730208,-0.86162365,0.999627705120641,1
24.72,36.53,0.572871917,0.069184213,0.058740095,0.358541848,-0.120640797,2.247534971,1.991046963,-1.048562129,0.999643541211212,1
25.22,36.53,0.572871917,0.391976894,-0.012756069,1.288661414,0.165958966,2.069148917,1.851309397,-1.184925332,0.999629627675833,1
25.72,36.53,0.572871917,-0.062447693,-0.167717775,0.391918309,-0.239637884,0.955773889,0.733408866,-0.925235905,0.999576604650631,1
26.22,36.53,0.572871917,-0.132042655,-0.224711169,-0.408927555,-0.19347114,0.303742104,-0.198174909,-0.86135679,0.00295605351286512,0
26.72,36.53,0.572871917,-0.17089235,-0.215313748,0.334266092,0.958998837,0.211473455,-0.198174909,-0.842298038,0.996550793684516,0
27.22,36.53,0.635539194,0.32076262,-0.200085784,1.074229122,0.139914195,0.279137131,-0.291333287,-1.03491877,0.999125914061577,0
27.72,36.53,0.704473162,0.155913944,-0.172301793,0.919493227,0.399716976,0.35295205,-0.105016532,-0.705395011,0.999351076941338,0
28.22,36.53,0.959934366,0.2206872,-0.083088974,1.117711366,0.170367747,0.980378862,0.919725621,-0.814078778,0.999607822194697,1
28.72,36.53,1.669548855,-0.253400599,0.246570697,-0.02150084,-0.314311367,1.5832007,1.338938321,-0.053551881,0.999548148266289,1
30.72,36.53,1.187011023,-0.243510081,1.5620355,-0.133364527,0.030304576,2.265988701,1.851309397,-0.129257076,0.999539880879503,1
31.22,36.53,1.066376551,-0.273427696,0.274910882,0.672729703,-0.206644703,1.792342971,1.571834264,-0.171652706,0.999599870634904,1
31.72,36.53,2.875893494,-0.289978906,-0.189831678,-0.695209358,-0.409600415,0.309893347,-0.198174909,-0.29133805,0.990746343356077,0
34.72,36.53,1.324878959,0.694019567,1.095543314,1.916305962,5.337715099,0.931168916,1.012883999,-1.9656311,0.999601167554873,1
